shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP060923,SUP009,Tablet,South Korea,Germany,419,2036,7,10,0.93,0.28,Road,1,0
SHP064764,SUP005,Router,Taiwan,Germany,4956,5920,3,16,0.81,0.07,Sea,2,7
SHP101330,SUP001,Microchip,Japan,UK,4893,3406,15,27,0.85,0.86,Rail,1,9
SHP054396,SUP005,Monitor,China,Germany,4791,2453,29,36,0.9,0.44,Road,3,6
SHP091691,SUP007,Monitor,Taiwan,France,3900,9567,22,37,0.72,0.74,Sea,3,8
SHP051701,SUP005,Keyboard,USA,India,773,1297,10,20,0.83,0.82,Air,3,7
SHP105408,SUP003,Tablet,India,India,4403,4401,12,17,0.82,0.25,Sea,4,0
SHP017735,SUP008,Mouse,Japan,Australia,3356,5206,16,28,0.87,0.97,Air,4,10
SHP027876,SUP007,SSD,China,Australia,2129,7439,19,33,0.75,0.26,Sea,1,5
SHP080366,SUP003,SSD,Japan,Australia,60,3196,30,45,0.87,0.97,Road,1,11
SHP068165,SUP010,Laptop,USA,UK,3381,7941,26,32,0.77,0.84,Air,2,6
SHP077206,SUP002,Microchip,India,Australia,3182,5928,30,36,0.91,0.24,Air,4,6
SHP011423,SUP007,SSD,Japan,Germany,391,5130,23,28,0.92,0.08,Rail,2,0
SHP075445,SUP009,SSD,South Korea,Canada,1470,5540,12,18,0.82,0.99,Sea,3,0
SHP022568,SUP008,Headphones,China,UK,3850,107,15,25,0.93,0.82,Rail,2,4
SHP013085,SUP003,Mouse,USA,Singapore,4315,4796,11,22,0.81,0.86,Sea,2,5
SHP012924,SUP010,Monitor,India,Australia,1046,5625,10,19,0.98,0.48,Rail,1,3
SHP042049,SUP008,Monitor,Vietnam,India,1310,8688,28,32,0.71,0.7,Road,2,0
SHP027994,SUP003,Smartphone,Germany,Germany,4831,8750,19,26,0.98,0.58,Air,3,8
SHP084523,SUP001,Microchip,Japan,Germany,1173,6282,23,35,0.93,0.55,Rail,4,6
SHP049031,SUP009,Keyboard,USA,Canada,2065,7032,9,25,0.88,0.85,Sea,2,9
SHP108890,SUP007,Printer,India,France,3578,4417,22,32,0.81,0.9,Air,3,7
SHP055291,SUP001,Keyboard,USA,Singapore,4383,3826,10,21,0.73,0.73,Sea,1,4
SHP068382,SUP001,Laptop,USA,Germany,4164,7201,26,39,0.77,0.85,Rail,4,7
SHP025778,SUP006,Microchip,USA,India,4440,6179,7,15,0.92,0.12,Sea,2,0
SHP059060,SUP003,Mouse,Japan,Singapore,1927,4463,12,25,0.79,0.99,Sea,4,7
SHP005787,SUP010,Microchip,Vietnam,Germany,393,1805,8,21,0.77,0.34,Sea,1,4
SHP023999,SUP006,Tablet,India,Germany,2116,7394,3,4,0.75,0.32,Air,1,0
SHP109530,SUP010,Router,Vietnam,USA,1364,9367,26,36,0.76,0.85,Road,3,6
SHP031804,SUP009,Mouse,Japan,France,405,905,12,13,0.97,0.3,Road,2,0
SHP001689,SUP004,Mouse,India,India,4642,6721,9,22,0.89,0.85,Sea,3,5
SHP057263,SUP002,Laptop,Vietnam,India,2722,3840,4,5,0.98,0.79,Road,3,0
SHP026574,SUP010,Mouse,Vietnam,Canada,4614,6641,24,36,0.81,0.39,Road,4,7
SHP109091,SUP002,Keyboard,Vietnam,India,3861,3170,30,32,0.94,0.63,Road,1,0
SHP103076,SUP002,Microchip,India,Australia,1859,3326,30,34,0.96,0.5,Road,0,0
SHP024588,SUP002,Tablet,Germany,Singapore,3169,7093,21,23,0.94,0.34,Air,0,0
SHP109807,SUP003,Smartphone,Germany,Germany,2898,3949,5,16,0.93,0.04,Rail,2,5
SHP014932,SUP010,Keyboard,South Korea,Australia,2681,779,27,41,0.93,0.28,Sea,3,9
SHP001536,SUP004,Microchip,South Korea,USA,2933,6716,22,34,0.83,0.93,Sea,2,5
SHP067834,SUP002,Headphones,South Korea,Germany,3137,7411,28,35,0.96,0.34,Sea,4,0
SHP100065,SUP006,Smartphone,Taiwan,Australia,1815,2579,22,35,0.83,0.97,Sea,4,6
SHP044214,SUP008,Microchip,Japan,Singapore,3710,2026,26,30,0.94,0.09,Road,1,0
SHP067256,SUP001,Laptop,Vietnam,Singapore,1727,7450,13,25,0.8,0.87,Sea,3,6
SHP001441,SUP008,SSD,South Korea,France,1329,1467,20,29,0.79,0.2,Sea,1,3
SHP108263,SUP010,Printer,China,Australia,4910,261,12,19,0.85,0.2,Air,2,4
SHP088827,SUP006,Laptop,India,Canada,2523,9883,15,18,0.9,0.62,Air,0,4
SHP049512,SUP008,Microchip,South Korea,India,3378,2730,6,18,0.73,0.74,Sea,4,5
SHP052431,SUP005,Smartphone,South Korea,Australia,610,9779,9,21,0.75,0.34,Sea,2,4
SHP078031,SUP009,Tablet,Germany,India,1603,5423,12,17,0.94,0.19,Rail,3,0
SHP034527,SUP005,Tablet,Germany,USA,4301,3512,10,20,0.72,0.3,Sea,1,3
SHP080829,SUP005,Tablet,India,India,4057,869,12,27,0.75,0.08,Sea,1,6
SHP091242,SUP002,Tablet,Germany,India,2704,4254,12,25,0.99,0.6,Sea,1,8
SHP037525,SUP009,Printer,China,Germany,1903,6902,21,28,0.74,0.14,Sea,3,0
SHP015856,SUP001,Microchip,Taiwan,UK,2731,6361,27,37,0.99,0.35,Sea,1,5
SHP013105,SUP008,Microchip,India,India,714,9279,7,15,0.71,0.25,Sea,1,2
SHP048614,SUP008,Headphones,USA,Singapore,746,7657,24,24,0.78,0.41,Air,0,0
SHP016273,SUP003,Smartphone,USA,Canada,1775,7935,4,7,0.79,0.27,Air,4,0
SHP058803,SUP003,Microchip,Germany,Singapore,530,2145,26,33,1.0,0.72,Sea,0,0
SHP033847,SUP008,Mouse,Germany,Singapore,3244,3652,29,29,0.94,0.35,Air,1,0
SHP008847,SUP002,Tablet,Taiwan,USA,2475,8335,8,17,0.76,0.22,Sea,4,0
SHP045155,SUP007,Mouse,USA,India,410,6023,22,27,0.87,0.35,Sea,2,0
SHP077212,SUP002,Smartphone,India,Canada,1277,612,13,12,0.84,0.32,Air,2,0
SHP108549,SUP007,Headphones,China,Germany,71,5497,16,20,0.73,0.18,Rail,2,0
SHP097198,SUP002,Microchip,South Korea,Singapore,1732,9569,28,39,0.83,0.03,Road,4,6
SHP038434,SUP009,Smartphone,Japan,USA,1495,2875,21,26,0.95,0.32,Road,3,0
SHP043394,SUP007,Headphones,Japan,USA,3266,8536,11,21,0.75,0.96,Rail,2,6
SHP016974,SUP004,Monitor,Germany,Canada,55,8575,6,19,0.72,0.12,Sea,0,6
SHP051967,SUP008,Microchip,South Korea,Australia,975,5064,12,19,0.77,0.71,Air,3,6
SHP076737,SUP009,Mouse,Germany,India,3403,773,27,38,0.81,0.58,Road,1,6
SHP000962,SUP001,Monitor,China,USA,714,9801,10,15,0.74,0.19,Rail,1,0
SHP051672,SUP001,Microchip,Japan,Canada,543,1497,24,37,0.78,0.79,Sea,3,7
SHP048888,SUP004,SSD,Germany,France,1566,9003,15,25,0.97,0.18,Sea,2,4
SHP018176,SUP010,Microchip,Taiwan,India,1333,202,12,15,0.71,0.05,Air,0,0
SHP100772,SUP008,Microchip,China,Germany,1278,9629,29,36,0.99,0.02,Sea,2,0
SHP037162,SUP008,Printer,South Korea,France,1998,7159,28,33,0.91,0.64,Sea,0,0
SHP081512,SUP010,Tablet,USA,France,416,9222,26,28,0.96,0.13,Air,0,1
SHP078992,SUP006,Tablet,Japan,Singapore,3597,6799,23,32,0.81,0.81,Sea,1,0
SHP106421,SUP007,SSD,India,Germany,3239,8221,30,45,0.83,0.96,Sea,4,7
SHP005750,SUP001,Microchip,South Korea,Canada,4688,7126,9,18,0.89,0.3,Road,0,4
SHP081688,SUP008,Microchip,India,Canada,191,9129,3,15,0.71,0.4,Sea,4,7
SHP063114,SUP004,Keyboard,USA,Australia,836,758,23,32,0.76,0.41,Road,1,8
SHP099992,SUP008,Printer,South Korea,USA,4481,8698,22,36,0.91,0.72,Sea,0,6
SHP029925,SUP001,Smartphone,Germany,USA,2597,8160,21,30,0.78,0.01,Road,3,7
SHP091351,SUP008,Microchip,Vietnam,Germany,3604,6881,19,27,0.85,0.88,Road,3,5
SHP038216,SUP006,Monitor,Japan,USA,4418,9212,30,31,0.76,0.08,Air,0,0
SHP034886,SUP005,Microchip,USA,Singapore,4311,5423,11,21,0.98,0.13,Rail,3,4
SHP107799,SUP010,SSD,India,Canada,1151,4416,14,24,0.8,0.11,Sea,1,3
SHP052981,SUP005,Mouse,USA,Australia,2372,553,18,26,0.97,0.89,Sea,1,0
SHP032915,SUP009,Smartphone,China,Germany,3454,4908,23,25,0.9,0.25,Air,2,0
SHP069799,SUP001,Keyboard,South Korea,Germany,1095,5529,16,22,0.77,0.37,Road,1,4
SHP015499,SUP009,Printer,Japan,Germany,1926,4334,6,17,0.83,0.88,Rail,1,7
SHP090708,SUP008,Laptop,Taiwan,France,4538,5712,21,31,0.83,0.71,Road,3,6
SHP087843,SUP010,Keyboard,South Korea,Canada,1289,2842,6,7,0.89,0.29,Road,0,0
SHP018185,SUP009,Microchip,India,UK,1284,7116,4,15,0.7,0.56,Sea,4,5
SHP022860,SUP002,Router,Vietnam,UK,2109,4912,11,23,0.77,0.74,Rail,1,6
SHP011417,SUP007,Router,India,Singapore,1229,9851,20,34,0.86,0.89,Sea,1,5
SHP041520,SUP001,Microchip,Vietnam,USA,1658,4509,18,25,0.85,0.34,Air,4,7
SHP024560,SUP009,Monitor,China,France,2516,8984,11,13,0.95,0.25,Air,4,0
SHP072558,SUP002,Microchip,Taiwan,India,2155,8673,23,22,0.97,0.74,Air,4,0
SHP034488,SUP007,Microchip,Japan,Canada,1732,7058,15,21,0.91,0.7,Air,1,6
SHP025944,SUP008,Router,India,India,4794,5994,18,29,0.91,0.76,Sea,2,6
SHP061379,SUP003,Smartphone,Germany,UK,4617,2654,25,39,1.0,0.01,Sea,0,8
SHP046443,SUP010,Laptop,USA,France,3073,2829,13,24,0.7,0.41,Road,0,6
SHP039044,SUP004,Laptop,Japan,Canada,1356,4226,22,28,0.89,0.05,Road,3,4
SHP026048,SUP001,Mouse,India,India,777,7498,19,30,0.78,0.76,Sea,1,6
SHP057030,SUP008,Smartphone,USA,Singapore,4273,7460,13,25,0.88,0.27,Sea,3,6
SHP091200,SUP003,Smartphone,USA,USA,3584,4433,17,28,0.81,0.84,Road,4,8
SHP065335,SUP003,Microchip,Germany,Germany,2133,6522,7,20,0.97,0.51,Sea,1,5
SHP020617,SUP001,Mouse,India,UK,4367,8728,9,14,0.7,0.44,Sea,1,0
SHP056095,SUP009,Microchip,South Korea,India,4901,3603,8,17,0.93,0.84,Rail,3,4
SHP035398,SUP004,Smartphone,China,Canada,3799,7379,29,38,0.96,0.79,Sea,1,0
SHP104373,SUP010,Headphones,Vietnam,Singapore,3271,4228,11,16,0.71,0.78,Sea,2,0
SHP027031,SUP009,Keyboard,South Korea,Australia,359,759,7,10,0.71,0.22,Air,1,0
SHP039663,SUP002,Laptop,Vietnam,India,402,1474,13,24,0.98,0.24,Sea,0,4
SHP043721,SUP009,Microchip,Vietnam,Germany,1374,6747,8,11,0.72,0.03,Air,2,0
SHP059884,SUP009,Mouse,Germany,UK,2234,1281,25,32,0.82,0.48,Road,4,6
SHP099368,SUP001,Microchip,China,India,527,1705,29,37,0.7,0.87,Road,1,4
SHP021203,SUP008,Tablet,India,USA,640,6806,6,16,0.95,0.94,Air,4,9
SHP063644,SUP001,Smartphone,Vietnam,Canada,648,317,8,18,0.95,0.67,Sea,4,4
SHP064628,SUP003,Microchip,India,UK,2684,1182,21,26,0.93,0.61,Sea,2,0
SHP098434,SUP003,Microchip,India,France,300,3806,27,42,0.73,0.67,Sea,4,6
SHP036323,SUP003,Router,India,Germany,2960,8623,21,30,0.8,0.4,Air,4,7
SHP054362,SUP006,Tablet,Germany,Canada,1775,1417,6,17,0.82,0.9,Air,3,9
SHP033793,SUP005,Microchip,Germany,Australia,1013,4994,20,23,0.82,0.22,Rail,1,0
SHP005858,SUP006,Monitor,USA,Singapore,3309,6101,13,22,0.87,0.33,Sea,4,0
SHP040127,SUP009,Keyboard,South Korea,Canada,3500,918,12,25,0.86,0.42,Sea,1,6
SHP067290,SUP003,Mouse,Taiwan,Canada,4555,3286,30,41,0.7,0.71,Road,1,7
SHP098492,SUP007,Keyboard,South Korea,USA,1935,1249,6,15,0.72,0.81,Road,0,6
SHP001807,SUP002,Microchip,South Korea,France,1851,1592,26,36,0.73,0.3,Road,1,6
SHP056992,SUP005,Keyboard,USA,Australia,2727,6452,12,25,0.88,0.12,Sea,4,5
SHP091381,SUP002,Smartphone,China,USA,4195,6817,15,21,0.99,0.76,Sea,2,0
SHP066270,SUP007,Microchip,Germany,Germany,3816,797,17,26,1.0,0.49,Sea,0,4
SHP030211,SUP008,Headphones,Germany,USA,4103,9610,12,28,0.81,0.61,Sea,1,9
SHP000742,SUP008,Monitor,India,Singapore,2976,7576,11,14,0.81,0.33,Road,1,2
SHP105247,SUP008,SSD,South Korea,UK,2427,5963,7,11,0.93,0.03,Air,4,4
SHP012783,SUP007,Monitor,Japan,Canada,61,9430,30,42,0.99,0.89,Road,3,7
SHP001339,SUP010,Headphones,China,Germany,3373,2700,24,37,0.97,0.88,Sea,0,8
SHP035483,SUP002,Router,India,Canada,4570,6024,27,34,0.88,0.94,Air,0,7
SHP084961,SUP008,Mouse,South Korea,USA,3533,517,4,14,0.73,0.92,Sea,2,5
SHP054861,SUP003,Router,India,USA,4542,2253,8,20,0.79,0.99,Sea,1,4
SHP029914,SUP007,Headphones,South Korea,India,4402,7368,18,30,0.78,0.48,Sea,1,4
SHP041969,SUP003,Monitor,Vietnam,Germany,790,1505,9,23,0.74,0.33,Sea,0,6
SHP052567,SUP007,Microchip,South Korea,Australia,1873,2567,22,29,0.97,0.02,Sea,2,0
SHP106670,SUP003,Laptop,USA,Germany,2763,2523,24,33,0.85,0.23,Sea,2,0
SHP065178,SUP002,Tablet,Taiwan,USA,2587,7431,22,21,0.74,0.1,Air,1,0
SHP012816,SUP007,SSD,South Korea,France,2742,747,4,3,0.81,0.81,Air,1,0
SHP096198,SUP001,Mouse,Vietnam,USA,4537,5112,7,16,0.97,0.24,Sea,3,0
SHP070177,SUP009,Microchip,USA,Canada,2920,1644,22,34,0.88,0.94,Road,2,8
SHP088300,SUP001,Microchip,Taiwan,UK,1243,5661,26,35,1.0,0.99,Road,4,7
SHP036348,SUP002,SSD,India,France,2727,7129,6,19,0.79,0.26,Sea,0,4
SHP076071,SUP001,Microchip,Germany,France,2044,9310,23,28,0.96,0.46,Sea,3,0
SHP011080,SUP005,Laptop,South Korea,Singapore,432,3834,21,32,0.76,0.6,Road,3,8
SHP062521,SUP005,SSD,Germany,USA,4962,3212,8,13,0.86,0.3,Sea,0,0
SHP071384,SUP010,Microchip,South Korea,Singapore,2725,3384,30,35,0.89,0.29,Road,0,0
SHP041240,SUP007,SSD,South Korea,Singapore,4574,9608,23,34,0.84,0.21,Sea,1,2
SHP028319,SUP008,Microchip,India,UK,798,9355,23,33,0.78,0.54,Road,3,5
SHP056110,SUP009,Laptop,China,USA,2872,6163,9,16,0.92,0.73,Sea,2,0
SHP108280,SUP008,Printer,Germany,Germany,1265,8561,6,14,0.82,0.38,Rail,3,4
SHP058316,SUP004,Laptop,China,France,4477,9196,8,11,0.74,0.75,Road,4,0
SHP044618,SUP001,Laptop,India,India,4439,6461,14,27,0.73,0.4,Sea,1,5
SHP032370,SUP003,Microchip,Japan,Canada,4507,5839,15,16,0.79,0.12,Air,1,0
SHP078452,SUP008,Laptop,Vietnam,USA,4480,9809,23,31,0.98,0.41,Air,4,9
SHP052706,SUP008,Printer,Taiwan,India,4082,3197,25,40,0.78,0.93,Sea,4,7
SHP090295,SUP007,Tablet,China,France,171,2925,25,37,0.82,0.18,Sea,4,5
SHP032602,SUP009,Laptop,China,USA,260,5678,7,21,0.91,0.87,Sea,1,7
SHP104410,SUP005,Keyboard,Taiwan,UK,4709,3173,14,16,0.76,0.17,Road,1,1
SHP106127,SUP010,Router,India,USA,1485,6114,29,37,0.95,0.29,Sea,4,0
SHP080737,SUP002,Headphones,Germany,Singapore,1742,2293,15,23,0.96,0.48,Sea,0,3
SHP065538,SUP001,Laptop,Vietnam,Australia,3566,4610,4,4,0.94,0.79,Air,3,0
SHP019805,SUP009,Tablet,India,UK,2513,689,8,17,0.78,0.23,Air,4,7
SHP031954,SUP001,Microchip,Taiwan,France,2962,8743,25,31,0.87,0.04,Sea,3,0
SHP017520,SUP007,Router,India,Singapore,1834,9875,18,20,0.78,0.12,Rail,4,0
SHP069754,SUP008,Router,Taiwan,Singapore,2862,6337,9,22,0.71,0.97,Sea,3,7
SHP106264,SUP005,Tablet,Germany,India,4433,1385,26,36,0.86,0.2,Road,4,8
SHP012573,SUP010,Microchip,Vietnam,France,990,545,24,35,0.76,0.4,Sea,0,6
SHP013186,SUP005,Keyboard,China,UK,262,7648,3,8,0.97,0.92,Rail,3,0
SHP006595,SUP007,Router,Germany,UK,3842,4232,16,23,0.79,0.04,Sea,2,0
SHP037340,SUP008,Microchip,Vietnam,Australia,3119,196,10,11,0.84,0.42,Road,4,0
SHP032273,SUP004,Router,China,Canada,2070,625,8,9,0.94,0.64,Road,2,0
SHP038155,SUP002,Monitor,USA,Germany,2647,9415,24,34,0.76,0.14,Sea,1,5
SHP051800,SUP006,Monitor,Taiwan,Canada,540,1259,20,23,0.88,0.33,Road,1,0
SHP037818,SUP006,Headphones,Taiwan,Singapore,4462,8511,11,23,0.93,0.85,Sea,2,4
SHP076902,SUP007,Tablet,Germany,France,3018,2246,6,10,0.82,0.64,Rail,0,0
SHP000740,SUP008,Printer,Germany,Canada,2935,3285,17,17,0.72,0.37,Air,1,0
SHP046344,SUP009,SSD,China,USA,3393,5215,29,31,0.76,0.62,Air,2,0
SHP003980,SUP003,Printer,India,Singapore,1885,5656,24,32,0.87,0.34,Road,0,3
SHP104435,SUP009,Router,Japan,Australia,3938,8015,14,21,0.82,0.42,Sea,2,0
SHP102309,SUP009,Smartphone,India,Canada,4625,6195,17,22,0.85,0.8,Road,1,3
SHP093391,SUP009,Router,South Korea,Germany,2875,3348,13,21,0.81,0.56,Air,4,7
SHP094009,SUP005,Smartphone,Japan,France,4955,7572,13,17,0.9,0.5,Road,4,0
SHP042393,SUP008,Router,China,UK,117,4578,14,22,0.83,0.69,Sea,4,0
SHP016976,SUP010,Tablet,Vietnam,India,2692,9278,24,26,0.94,0.04,Road,4,0
SHP065388,SUP001,Mouse,South Korea,India,2850,6440,12,16,0.99,0.58,Air,4,5
SHP075471,SUP008,SSD,South Korea,France,338,2867,14,20,0.74,0.8,Air,3,5
SHP102333,SUP001,Headphones,Germany,Germany,3657,4722,23,36,0.88,0.86,Sea,1,6
SHP062314,SUP002,Smartphone,India,Singapore,3268,4779,25,36,0.88,0.72,Air,4,8
SHP106961,SUP005,Microchip,India,Canada,1731,9163,15,18,0.73,0.15,Road,0,0
SHP069593,SUP007,Microchip,South Korea,UK,2569,2782,22,31,0.83,0.74,Rail,2,5
SHP098175,SUP002,Smartphone,Vietnam,Australia,4388,5476,27,36,0.83,0.97,Rail,0,3
SHP051493,SUP006,Mouse,Vietnam,UK,4752,7136,28,45,0.99,0.94,Sea,4,8
SHP082034,SUP009,Microchip,Germany,Singapore,3117,1101,13,19,0.76,0.79,Air,1,5
SHP039960,SUP004,Microchip,Japan,India,3636,1311,24,34,0.78,0.48,Sea,1,4
SHP017457,SUP008,Keyboard,Germany,UK,4133,8208,19,26,0.81,0.59,Road,1,3
SHP088779,SUP009,Laptop,Taiwan,India,2408,8490,16,16,0.76,0.21,Air,1,0
SHP077047,SUP007,Printer,Japan,UK,279,2164,28,41,0.82,0.44,Sea,3,5
SHP015361,SUP007,SSD,Vietnam,Australia,4013,9140,25,30,0.91,0.72,Sea,0,0
SHP067926,SUP002,SSD,Vietnam,India,4624,6449,10,14,0.83,0.11,Rail,3,0
SHP083643,SUP003,Microchip,Germany,Singapore,2813,6628,10,9,0.98,0.71,Air,4,0
SHP087918,SUP010,Microchip,South Korea,Singapore,944,2101,28,44,0.82,0.77,Sea,4,8
SHP071600,SUP005,Router,Germany,UK,827,5866,15,14,0.79,0.07,Air,3,0
SHP103389,SUP004,Microchip,Germany,Canada,1104,9412,24,33,0.8,0.26,Rail,3,4
SHP001112,SUP008,Keyboard,Taiwan,USA,3428,4088,8,14,0.95,0.6,Rail,0,3
SHP054279,SUP007,Microchip,India,India,858,1284,25,34,0.82,0.88,Road,1,5
SHP092824,SUP002,Microchip,Germany,India,3610,9276,19,27,0.99,0.61,Air,4,9
SHP089262,SUP006,Microchip,Taiwan,Australia,3007,7625,26,42,0.82,0.78,Sea,4,7
SHP065627,SUP003,Microchip,South Korea,Australia,408,6163,9,17,0.89,0.82,Sea,0,0
SHP089606,SUP008,Router,Taiwan,France,2978,6147,21,21,0.72,0.69,Air,0,0
SHP031238,SUP007,SSD,South Korea,USA,695,1536,30,39,0.86,0.24,Sea,2,0
SHP043454,SUP004,Keyboard,China,USA,4302,2005,16,16,0.99,0.54,Air,4,0
SHP043688,SUP002,Smartphone,Japan,Canada,2195,4159,8,9,0.91,0.15,Air,1,0
SHP008117,SUP006,Smartphone,USA,India,2867,4217,11,14,0.9,0.31,Air,3,0
SHP073202,SUP008,Headphones,Japan,Canada,4639,8211,13,13,0.73,0.03,Air,4,0
SHP014069,SUP009,Laptop,USA,Singapore,4797,1206,11,11,0.92,0.89,Air,2,0
SHP001370,SUP005,Keyboard,USA,Australia,1918,9925,19,31,0.72,0.98,Road,4,8
SHP048394,SUP009,Smartphone,Taiwan,Germany,4509,3190,22,33,0.8,0.78,Air,3,8
SHP071099,SUP010,Laptop,Vietnam,UK,1637,2792,11,19,0.84,0.47,Air,3,6
SHP077175,SUP006,Router,USA,UK,495,7241,4,16,0.76,0.83,Sea,1,6
SHP072979,SUP006,Headphones,Vietnam,Canada,4637,2715,3,9,0.74,0.89,Sea,4,0
SHP050013,SUP003,Monitor,South Korea,Singapore,2547,5343,3,6,0.98,0.46,Air,1,4
SHP055830,SUP004,SSD,USA,Australia,1323,862,19,26,0.82,0.81,Road,1,6
SHP070682,SUP002,SSD,Germany,Canada,1387,5609,5,4,0.98,0.51,Air,1,0
SHP093632,SUP005,Microchip,Taiwan,Australia,1255,1582,10,11,0.88,0.26,Road,0,0
SHP056640,SUP001,Tablet,Germany,Canada,74,2871,29,40,0.95,0.55,Sea,4,6
SHP032114,SUP005,Microchip,South Korea,Australia,3595,5622,26,35,0.85,0.55,Sea,1,0
SHP047244,SUP009,Microchip,India,Germany,3842,5327,6,8,0.79,0.3,Air,2,0
SHP001189,SUP007,Laptop,USA,France,2616,1133,21,38,0.76,0.21,Sea,0,9
SHP085801,SUP006,SSD,Taiwan,Singapore,956,2353,19,21,0.85,0.69,Air,0,0
SHP104988,SUP006,Mouse,South Korea,Germany,1448,1216,26,28,1.0,0.22,Rail,2,0
SHP095268,SUP001,Mouse,Vietnam,USA,1126,4737,6,19,0.75,0.93,Sea,1,6
SHP006494,SUP010,Tablet,Taiwan,France,121,5764,11,18,0.93,0.39,Air,2,6
SHP078595,SUP007,Monitor,Germany,France,4743,6247,26,34,1.0,0.97,Sea,2,0
SHP045619,SUP007,Mouse,Germany,Canada,642,9326,29,32,0.9,0.2,Road,0,0
SHP056005,SUP007,Router,India,Australia,4763,3856,19,30,0.86,0.64,Road,2,8
SHP007938,SUP004,Microchip,China,Germany,1296,9815,4,11,0.8,0.27,Road,1,5
SHP076082,SUP002,Headphones,South Korea,India,1524,651,8,21,0.85,0.5,Sea,4,8
SHP065199,SUP010,Router,Vietnam,Canada,1551,3810,12,24,0.74,0.93,Sea,0,7
SHP063748,SUP009,Printer,South Korea,Australia,2337,1316,18,28,0.71,0.37,Road,4,8
SHP027244,SUP006,Tablet,Vietnam,USA,3559,4727,10,19,0.7,0.33,Sea,1,0
SHP021629,SUP009,Monitor,Germany,France,560,5139,17,25,0.82,0.53,Air,3,5
SHP050695,SUP001,Monitor,Vietnam,Germany,53,6056,29,34,0.87,0.73,Air,0,3
SHP022142,SUP001,Tablet,India,USA,2494,714,29,30,0.86,0.15,Road,4,0
SHP065008,SUP002,Laptop,Taiwan,Australia,1297,4166,20,35,0.78,0.99,Sea,4,6
SHP050892,SUP001,Headphones,India,Singapore,541,2348,8,14,0.85,0.95,Air,1,3
SHP006141,SUP008,Headphones,Vietnam,Australia,569,6344,22,34,0.85,0.68,Sea,4,5
SHP042320,SUP003,Mouse,Japan,France,4431,4946,7,23,0.75,0.58,Road,1,12
SHP097409,SUP004,Laptop,Vietnam,France,355,2463,18,27,0.75,0.54,Air,3,10
SHP101542,SUP005,Microchip,USA,Canada,4155,3145,28,33,0.79,0.57,Sea,3,0
SHP096710,SUP006,Laptop,South Korea,India,1377,4991,18,21,0.8,0.21,Air,2,4
SHP098737,SUP007,Mouse,USA,India,1730,4503,21,28,0.83,0.59,Air,4,7
SHP108117,SUP002,Headphones,Germany,Singapore,1989,7115,6,22,0.75,0.74,Sea,1,7
SHP003547,SUP004,Tablet,India,UK,1692,5699,14,15,0.88,0.26,Air,0,0
SHP034226,SUP004,Microchip,China,Canada,846,9194,26,44,0.72,0.89,Sea,2,9
SHP021586,SUP007,Printer,Vietnam,Germany,1246,5813,13,14,0.81,0.2,Road,2,0
SHP079462,SUP001,Smartphone,USA,Germany,357,3708,27,37,0.75,0.77,Sea,2,5
SHP014579,SUP009,Laptop,Japan,India,3966,5855,23,26,0.96,0.61,Air,0,0
SHP097424,SUP006,Laptop,China,UK,881,3860,13,19,0.93,0.67,Air,0,5
SHP109994,SUP002,Smartphone,South Korea,Germany,263,6916,28,38,0.94,0.56,Rail,3,6
SHP077718,SUP006,Keyboard,China,Canada,2310,2076,20,29,0.97,0.25,Road,2,5
SHP100262,SUP010,Printer,USA,India,2656,7476,21,30,0.98,0.18,Sea,4,0
SHP003019,SUP008,SSD,China,Australia,517,5117,29,36,0.73,0.73,Air,1,4
SHP073781,SUP008,Microchip,Germany,Canada,4717,1514,27,38,0.77,0.97,Air,4,10
SHP078490,SUP008,Router,China,UK,4602,7671,20,25,0.9,0.66,Rail,4,0
SHP006959,SUP007,Keyboard,Germany,Germany,944,4322,6,11,0.87,0.91,Road,1,0
SHP063206,SUP004,Microchip,Vietnam,Singapore,876,3894,7,20,0.9,0.71,Road,2,8
SHP023696,SUP003,Headphones,South Korea,UK,2181,3864,19,29,1.0,0.01,Road,2,7
SHP034905,SUP007,Laptop,USA,Canada,3445,4127,18,25,0.76,0.31,Road,0,5
SHP051766,SUP003,Mouse,China,USA,2256,6909,10,11,0.98,0.78,Air,3,0
SHP106793,SUP005,Microchip,India,UK,2935,1063,21,28,0.88,0.35,Air,1,5
SHP070164,SUP003,Router,Vietnam,Germany,1142,4822,22,36,0.83,0.96,Road,0,10
SHP074268,SUP001,SSD,China,UK,3784,6083,6,14,0.8,0.4,Sea,0,0
SHP046065,SUP004,Microchip,Taiwan,Canada,655,9205,30,47,0.89,0.53,Road,1,13
SHP058642,SUP004,Router,Germany,France,2568,4210,12,22,0.96,0.66,Sea,4,4
SHP045007,SUP004,Router,South Korea,UK,4585,7106,24,33,0.92,0.16,Sea,3,0
SHP108602,SUP003,Microchip,China,Germany,2742,1722,28,43,0.75,0.87,Sea,3,7
SHP055425,SUP002,Tablet,USA,France,3249,8250,30,35,0.92,0.03,Rail,0,0
SHP012462,SUP008,Microchip,Japan,Australia,1129,4527,3,13,0.82,0.34,Road,4,6
SHP064738,SUP005,Printer,USA,Canada,2692,1398,22,32,0.89,0.3,Air,3,10
