shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP091295,SUP004,Keyboard,China,India,1627,1940,16,29,0.85,0.32,Sea,6,15
SHP091296,SUP005,SSD,Taiwan,France,2923,9618,14,33,0.98,0.85,Sea,1,17
SHP091297,SUP008,Smartphone,Japan,UK,78,5471,16,31,0.93,0.56,Sea,3,13
SHP091298,SUP010,Keyboard,China,USA,1013,7536,7,19,0.82,0.88,Air,0,12
SHP091299,SUP007,Mouse,China,Singapore,4962,9646,3,31,0.71,0.86,Rail,7,25
SHP091300,SUP010,Headphones,South Korea,India,1806,7923,26,36,0.89,0.43,Rail,1,9
SHP091301,SUP004,Keyboard,Japan,India,239,7484,17,29,0.82,0.15,Rail,4,13
SHP091302,SUP002,Headphones,China,UK,4684,1123,13,28,0.93,0.91,Road,2,16
SHP091303,SUP002,Laptop,South Korea,Canada,4783,2240,23,41,0.9,0.3,Rail,5,17
SHP091304,SUP002,Headphones,Germany,Germany,509,4954,17,43,0.71,0.84,Sea,7,24
SHP091305,SUP001,Router,South Korea,Canada,2583,9595,8,18,0.97,0.12,Road,7,9
SHP091306,SUP006,Microchip,China,UK,2867,6366,20,36,0.89,0.78,Sea,4,18
SHP091307,SUP004,Router,India,USA,3951,9225,8,14,0.96,0.17,Air,0,3
SHP091308,SUP003,Headphones,South Korea,India,4961,9262,4,12,0.81,0.05,Air,1,9
SHP091309,SUP001,Printer,Taiwan,Australia,1962,1873,23,39,0.71,1.0,Air,1,16
SHP091310,SUP007,Headphones,China,USA,3078,3889,5,11,0.97,0.19,Sea,2,8
SHP091311,SUP009,Keyboard,China,Germany,68,6060,17,32,0.79,0.46,Air,0,12
SHP091312,SUP004,Keyboard,Vietnam,UK,4992,4040,5,18,0.81,0.31,Sea,2,15
SHP091313,SUP001,Router,India,Singapore,1688,2086,5,23,0.91,0.61,Sea,7,17
SHP091314,SUP003,Headphones,Germany,India,2886,6076,10,23,0.97,0.61,Air,4,10
SHP091315,SUP009,Router,Vietnam,Singapore,1522,1381,18,32,0.91,0.43,Air,6,11
SHP091316,SUP001,SSD,South Korea,France,3383,6207,17,30,0.77,0.19,Air,0,12
SHP091317,SUP001,Keyboard,Germany,UK,767,4699,8,27,0.83,0.81,Road,4,17
SHP091318,SUP005,Tablet,Germany,USA,3356,8958,18,24,0.72,0.0,Sea,1,7
SHP091319,SUP005,Printer,Germany,Canada,4664,3332,19,30,0.78,0.67,Sea,3,11
SHP091320,SUP008,Smartphone,Vietnam,USA,457,5587,16,29,0.95,0.53,Air,4,10
SHP091321,SUP001,SSD,South Korea,Canada,1006,5989,13,27,0.99,0.47,Air,5,11
SHP091322,SUP008,Microchip,Taiwan,Singapore,587,4406,18,28,0.79,0.67,Air,0,12
SHP091323,SUP002,Monitor,India,France,1532,7943,24,39,0.86,0.31,Sea,3,12
SHP091324,SUP001,Keyboard,Taiwan,Germany,4018,9904,11,16,1.0,0.57,Road,4,5
SHP091325,SUP008,Microchip,Vietnam,France,2588,4184,13,30,0.85,0.68,Sea,2,16
SHP091326,SUP010,Tablet,India,India,1247,5846,24,44,0.81,0.89,Air,6,18
SHP091327,SUP002,Headphones,Japan,India,3236,1581,14,26,0.94,0.51,Road,2,10
SHP091328,SUP005,Tablet,China,Australia,311,5930,26,45,0.86,0.4,Air,6,16
SHP091329,SUP010,Smartphone,USA,Canada,115,6401,29,42,0.85,0.31,Air,4,13
SHP091330,SUP006,Printer,South Korea,Germany,1610,2837,15,32,0.74,0.9,Air,2,18
SHP091331,SUP003,Mouse,Vietnam,Germany,4616,568,8,28,0.89,0.64,Road,5,18
SHP091332,SUP009,Router,Vietnam,UK,3547,5707,14,31,0.91,0.75,Road,5,18
SHP091333,SUP009,Printer,USA,UK,4642,7449,14,32,0.89,0.75,Road,6,18
SHP091334,SUP008,Microchip,Taiwan,UK,2889,3511,28,45,0.86,0.93,Road,1,17
SHP091335,SUP007,Monitor,South Korea,Germany,2590,5725,19,34,0.8,0.92,Road,1,15
SHP091336,SUP005,Tablet,China,France,3549,1937,21,34,0.93,0.51,Rail,4,15
SHP091337,SUP010,Headphones,Germany,France,396,3107,9,29,0.74,0.57,Rail,7,19
SHP091338,SUP002,Tablet,South Korea,Canada,2108,6036,7,14,1.0,0.24,Road,2,8
SHP091339,SUP003,Keyboard,China,UK,4328,575,13,25,0.93,0.07,Air,6,10
SHP091340,SUP005,Printer,South Korea,USA,4406,6800,29,39,0.92,0.48,Air,3,10
SHP091341,SUP008,Laptop,Japan,Germany,2313,9797,6,23,0.9,0.58,Air,6,16
SHP091342,SUP001,SSD,Vietnam,UK,1463,9178,13,22,0.72,0.11,Air,4,8
SHP091343,SUP001,Printer,Japan,Canada,2497,4413,22,35,0.78,0.23,Sea,3,15
SHP091344,SUP007,Router,Taiwan,India,4338,973,28,39,0.84,0.82,Road,4,13
SHP091345,SUP001,Printer,Taiwan,UK,4725,6332,12,28,0.73,0.3,Rail,4,14
SHP091346,SUP003,SSD,South Korea,Australia,3045,1980,25,39,0.81,0.33,Sea,4,16
SHP091347,SUP008,Printer,Japan,Germany,1519,4733,9,25,0.97,0.73,Air,6,15
SHP091348,SUP009,Laptop,Vietnam,USA,2897,568,9,23,0.74,0.89,Sea,1,16
SHP091349,SUP005,Microchip,USA,Canada,3522,2261,14,20,0.94,0.09,Road,1,7
SHP091350,SUP006,SSD,Taiwan,USA,4635,5984,30,40,0.81,0.02,Air,1,9
SHP091351,SUP008,Microchip,China,Singapore,1345,2689,29,40,0.89,0.08,Sea,2,9
SHP091352,SUP003,Monitor,Taiwan,Germany,2687,7111,24,39,0.99,0.61,Sea,6,14
SHP091353,SUP001,Monitor,Taiwan,UK,3420,8569,20,35,0.95,0.46,Road,7,16
SHP091354,SUP009,Laptop,Taiwan,UK,3901,2249,19,41,0.71,0.26,Air,6,19
SHP091355,SUP002,Microchip,China,Germany,1650,7674,12,27,0.75,0.8,Air,0,15
SHP091356,SUP009,Smartphone,USA,Singapore,4854,2753,5,18,0.99,0.97,Air,1,13
SHP091357,SUP002,Laptop,Vietnam,USA,1946,2062,18,42,0.72,0.98,Sea,6,21
SHP091358,SUP008,Monitor,Taiwan,UK,2872,5594,11,27,0.77,0.79,Air,6,18
SHP091359,SUP003,Headphones,South Korea,France,712,5506,27,48,0.99,0.98,Rail,6,21
SHP091360,SUP009,Microchip,China,France,652,308,30,36,0.95,0.47,Air,2,8
SHP091361,SUP010,Monitor,China,UK,404,8162,16,24,0.98,0.83,Sea,3,9
SHP091362,SUP004,Mouse,South Korea,Singapore,123,6489,27,43,0.78,0.42,Air,4,13
SHP091363,SUP008,Mouse,Vietnam,India,2673,1823,8,21,0.8,0.57,Sea,1,10
SHP091364,SUP004,Smartphone,China,USA,2542,8774,25,41,0.82,0.57,Sea,2,16
SHP091365,SUP003,Microchip,South Korea,UK,799,4079,20,29,0.95,0.24,Sea,2,10
SHP091366,SUP001,Printer,USA,UK,4144,836,30,34,1.0,0.06,Road,0,3
SHP091367,SUP004,Printer,China,Germany,4146,5109,18,28,0.85,0.65,Air,2,12
SHP091368,SUP002,Laptop,India,Singapore,3805,9705,14,33,0.77,0.24,Air,6,18
SHP091369,SUP009,Tablet,India,Australia,610,6067,5,16,0.79,0.97,Rail,3,13
SHP091370,SUP002,Monitor,Japan,UK,372,737,22,32,0.85,0.08,Sea,0,8
SHP091371,SUP008,Monitor,China,Singapore,1870,3647,16,29,0.75,0.16,Sea,3,12
SHP091372,SUP010,Keyboard,Japan,India,3892,6575,15,33,0.78,0.77,Sea,4,19
SHP091373,SUP010,Tablet,Japan,UK,2050,5430,18,34,0.73,0.48,Air,6,14
SHP091374,SUP007,Keyboard,Japan,Singapore,1738,3011,26,32,0.75,0.05,Air,0,5
SHP091375,SUP006,Router,China,Canada,2659,8138,23,41,0.92,0.09,Rail,7,15
SHP091376,SUP004,Laptop,USA,Canada,1237,3594,30,43,0.87,0.38,Sea,2,15
SHP091377,SUP003,Keyboard,Japan,Germany,4886,8530,29,43,0.8,0.51,Sea,3,14
SHP091378,SUP010,Microchip,Japan,USA,2006,8229,29,43,0.9,0.76,Road,2,11
SHP091379,SUP005,Headphones,USA,Singapore,3144,7615,28,50,0.71,0.82,Sea,2,19
SHP091380,SUP002,Monitor,USA,Germany,884,5123,9,26,0.81,0.72,Sea,5,19
SHP091381,SUP002,Keyboard,Germany,Singapore,3799,9614,4,10,0.91,0.2,Air,2,8
SHP091382,SUP008,Tablet,China,India,4142,5778,5,22,0.76,0.93,Sea,0,18
SHP091383,SUP003,Mouse,Vietnam,USA,3272,1196,3,12,0.94,0.2,Air,0,6
SHP091384,SUP007,Headphones,Vietnam,Germany,4944,4567,6,22,0.8,0.09,Sea,6,16
SHP091385,SUP006,Keyboard,Japan,Germany,4539,2843,17,31,0.94,0.78,Sea,1,11
SHP091386,SUP008,Smartphone,India,France,2827,3997,8,21,0.71,0.32,Sea,0,13
SHP091387,SUP003,Headphones,USA,Germany,3679,8070,21,30,0.99,0.27,Sea,4,10
SHP091388,SUP001,Tablet,Taiwan,Singapore,1997,6099,4,20,0.76,0.45,Sea,4,14
SHP091389,SUP006,Laptop,Japan,Canada,1840,2682,22,31,0.85,0.89,Air,2,11
SHP091390,SUP006,Router,Vietnam,India,3596,3351,8,20,0.91,0.2,Sea,4,11
SHP091391,SUP008,Tablet,Vietnam,France,2396,5533,10,27,0.83,0.46,Sea,6,17
SHP091392,SUP010,Printer,Germany,USA,4363,9425,19,32,0.83,0.74,Road,2,10
SHP091393,SUP003,Mouse,Vietnam,Germany,4836,5583,14,31,0.73,0.98,Road,3,18
SHP091394,SUP009,Microchip,India,Australia,4320,7495,8,25,0.86,0.2,Sea,4,14
SHP091395,SUP006,Monitor,USA,USA,1454,9828,28,54,0.71,0.87,Road,5,24
SHP091396,SUP001,Smartphone,South Korea,India,904,6516,19,42,0.96,0.81,Air,7,20
SHP091397,SUP003,Tablet,China,India,1667,7703,7,19,0.79,0.16,Air,3,11
SHP091398,SUP004,Mouse,Vietnam,Canada,3800,6700,21,37,0.84,0.49,Air,5,14
SHP091399,SUP003,Keyboard,USA,India,3354,9488,29,44,0.99,0.38,Sea,3,13
SHP091400,SUP006,Microchip,USA,Germany,1057,5930,21,36,0.81,0.3,Sea,6,15
SHP091401,SUP007,SSD,China,USA,3417,3574,22,38,0.96,0.06,Road,7,13
SHP091402,SUP002,Microchip,Taiwan,Canada,1238,7722,29,42,0.92,0.24,Road,4,10
SHP091403,SUP006,Mouse,Vietnam,Singapore,3676,6722,7,23,0.75,0.27,Air,2,14
SHP091404,SUP004,Headphones,Germany,India,1744,6918,22,39,0.95,0.42,Road,6,15
SHP091405,SUP001,Keyboard,Germany,Canada,1598,7299,24,39,0.88,0.36,Road,1,12
SHP091406,SUP002,Tablet,Taiwan,Canada,2291,4017,23,34,0.88,0.18,Road,2,12
SHP091407,SUP005,SSD,China,Singapore,1879,2176,23,38,0.83,0.89,Road,2,13
SHP091408,SUP009,Keyboard,India,India,4155,8417,18,23,0.96,0.09,Air,3,4
SHP091409,SUP005,Keyboard,India,Germany,2584,3489,14,27,0.85,0.43,Road,4,13
SHP091410,SUP008,Printer,USA,UK,3120,2267,18,24,0.95,0.41,Rail,1,6
SHP091411,SUP010,Headphones,Vietnam,USA,4332,3884,7,18,0.98,0.67,Road,3,10
SHP091412,SUP002,Smartphone,South Korea,UK,1775,6558,29,50,0.75,0.4,Road,7,20
SHP091413,SUP005,Smartphone,Japan,USA,656,2990,13,26,1.0,0.8,Air,4,14
SHP091414,SUP001,Smartphone,USA,UK,4579,120,26,38,0.77,0.32,Sea,1,13
SHP091415,SUP002,Smartphone,Japan,India,4855,3615,7,21,0.84,0.55,Road,5,16
SHP091416,SUP003,Printer,South Korea,France,64,3746,6,26,0.8,0.99,Road,4,21
SHP091417,SUP008,Mouse,China,Germany,1571,9318,18,41,0.76,0.57,Road,6,20
SHP091418,SUP010,Mouse,Taiwan,UK,1658,4570,10,27,0.98,0.83,Air,6,19
SHP091419,SUP003,Laptop,Germany,Canada,2280,3271,13,24,0.86,0.17,Sea,3,10
SHP091420,SUP004,SSD,Germany,Canada,4438,2265,19,30,0.86,0.58,Air,2,10
SHP091421,SUP004,SSD,India,UK,1849,9244,21,32,0.82,0.59,Road,2,13
SHP091422,SUP009,Laptop,India,Australia,4646,5441,17,35,0.93,0.71,Sea,7,16
SHP091423,SUP004,Printer,South Korea,Singapore,3572,8634,4,11,0.85,0.23,Sea,2,9
SHP091424,SUP009,SSD,Vietnam,UK,2202,6009,26,40,0.77,0.22,Road,7,15
SHP091425,SUP008,Laptop,China,Australia,810,1588,12,29,0.79,0.51,Air,7,16
SHP091426,SUP004,Smartphone,USA,UK,3720,5116,27,33,0.87,0.18,Air,2,6
SHP091427,SUP003,Monitor,India,Germany,2547,129,16,24,0.91,0.79,Road,0,9
SHP091428,SUP002,Laptop,Japan,Germany,1431,3304,28,43,0.75,0.99,Sea,0,14
SHP091429,SUP008,Router,USA,Singapore,1860,5006,8,31,0.71,0.89,Sea,7,24
SHP091430,SUP008,Headphones,USA,Germany,1237,9756,7,19,0.78,0.46,Sea,1,13
SHP091431,SUP001,Smartphone,South Korea,Germany,1828,6390,29,40,0.74,0.19,Air,3,12
SHP091432,SUP007,Monitor,India,USA,3681,2051,17,24,0.83,0.41,Road,2,7
SHP091433,SUP008,Monitor,USA,Singapore,3023,4069,7,19,0.88,0.32,Air,4,14
SHP091434,SUP007,Smartphone,India,Canada,4055,4927,14,21,0.74,0.04,Sea,0,9
SHP091435,SUP003,Laptop,Germany,France,2796,7385,4,25,0.89,1.0,Road,2,18
SHP091436,SUP004,Keyboard,India,Canada,991,6709,6,18,0.86,0.78,Road,3,14
SHP091437,SUP005,Router,Taiwan,USA,761,7750,17,24,0.98,0.4,Air,4,9
SHP091438,SUP001,Headphones,South Korea,USA,3647,7365,23,36,0.89,0.44,Air,1,11
SHP091439,SUP010,Smartphone,USA,UK,2699,9348,20,37,0.7,0.41,Rail,2,16
SHP091440,SUP003,Laptop,India,Canada,3564,8475,14,30,0.91,0.61,Sea,5,15
SHP091441,SUP006,Microchip,India,Canada,1304,1152,25,35,0.9,0.7,Road,0,10
SHP091442,SUP003,Router,India,Australia,3619,4750,25,45,0.74,0.62,Air,3,18
SHP091443,SUP005,Smartphone,India,India,3584,5367,18,31,0.95,0.23,Road,3,13
SHP091444,SUP004,Tablet,Japan,Singapore,192,1647,30,42,0.96,0.02,Road,5,9
SHP091445,SUP002,Tablet,South Korea,Canada,1627,6403,23,39,0.78,0.42,Road,3,13
SHP091446,SUP004,SSD,South Korea,UK,513,1786,5,29,0.73,0.76,Road,7,22
SHP091447,SUP004,Microchip,China,Singapore,2196,6523,29,49,0.75,0.73,Air,7,22
SHP091448,SUP003,Mouse,South Korea,Canada,4367,993,16,31,1.0,0.56,Road,5,14
SHP091449,SUP008,Microchip,Vietnam,Singapore,1227,1068,12,26,0.89,0.23,Road,4,12
SHP091450,SUP006,SSD,Germany,Germany,1449,3086,6,30,0.71,0.85,Road,6,23
SHP091451,SUP001,Router,Japan,USA,4550,1949,4,22,0.95,0.8,Sea,5,16
SHP091452,SUP009,Laptop,China,Australia,71,3175,20,36,0.89,0.05,Sea,6,16
SHP091453,SUP003,Microchip,South Korea,Singapore,1222,6255,11,26,0.77,0.68,Sea,0,12
SHP091454,SUP004,Printer,South Korea,Singapore,3995,7526,29,46,0.94,0.19,Air,7,15
SHP091455,SUP010,Keyboard,India,Singapore,982,9800,25,36,0.85,0.69,Air,0,11
SHP091456,SUP010,Keyboard,Taiwan,UK,1917,7323,3,10,0.88,0.22,Sea,0,7
SHP091457,SUP007,Printer,India,Canada,3733,8225,17,28,0.74,0.37,Sea,0,10
SHP091458,SUP005,Printer,India,Canada,1919,2511,18,29,0.73,0.02,Road,3,10
SHP091459,SUP004,Mouse,India,Canada,3129,8820,20,29,0.79,0.1,Air,2,6
SHP091460,SUP002,Headphones,Japan,USA,3425,2951,22,39,0.98,0.89,Rail,2,14
SHP091461,SUP005,Smartphone,Taiwan,Singapore,1184,8899,8,25,0.9,0.79,Sea,5,15
SHP091462,SUP008,SSD,Vietnam,India,1643,4958,27,41,0.99,0.53,Sea,5,15
SHP091463,SUP002,Printer,Germany,Australia,1508,4713,9,35,0.71,0.91,Sea,7,25
SHP091464,SUP001,Smartphone,Taiwan,Canada,106,8708,14,26,0.86,0.38,Air,4,11
SHP091465,SUP006,SSD,India,USA,3708,2729,10,28,0.7,0.19,Sea,6,19
SHP091466,SUP001,Mouse,Vietnam,UK,3036,4032,12,35,0.71,0.82,Sea,6,23
SHP091467,SUP009,Router,South Korea,India,959,1970,14,29,0.95,0.5,Sea,4,15
SHP091468,SUP008,Router,Japan,UK,4716,9533,23,42,0.93,0.35,Sea,6,17
SHP091469,SUP004,Monitor,China,UK,320,3491,29,44,0.75,0.06,Road,3,13
SHP091470,SUP007,Keyboard,Germany,Germany,1163,2169,17,36,0.85,0.78,Road,2,16
SHP091471,SUP010,Mouse,China,UK,168,3511,8,16,0.99,0.0,Air,2,6
SHP091472,SUP004,Microchip,Japan,Singapore,4030,6160,13,26,0.74,0.33,Sea,1,12
SHP091473,SUP006,Headphones,Germany,India,872,943,17,30,0.78,0.48,Air,5,14
SHP091474,SUP010,Headphones,China,France,1209,1858,25,41,0.75,0.14,Sea,4,15
SHP091475,SUP007,SSD,India,Germany,4037,7797,12,31,0.89,0.34,Rail,7,16
SHP091476,SUP009,Microchip,India,India,355,2273,28,43,0.77,0.81,Air,1,14
SHP091477,SUP002,Keyboard,South Korea,Germany,3045,6935,5,22,0.7,0.93,Air,0,18
SHP091478,SUP010,Microchip,Germany,France,196,6775,13,27,0.81,0.25,Air,4,11
SHP091479,SUP008,Keyboard,USA,France,3090,943,25,39,0.93,0.78,Road,1,13
SHP091480,SUP009,Headphones,Vietnam,France,1241,1412,19,28,0.81,0.26,Air,0,7
SHP091481,SUP004,SSD,Taiwan,India,1255,3424,17,29,0.97,0.22,Air,5,11
SHP091482,SUP008,Router,South Korea,Germany,1010,8921,6,19,0.93,0.55,Air,5,13
SHP091483,SUP010,Laptop,USA,UK,1998,5239,21,29,0.75,0.41,Air,0,9
SHP091484,SUP005,Laptop,USA,UK,305,5959,21,37,0.97,0.62,Sea,6,14
SHP091485,SUP009,Tablet,China,Singapore,987,6739,9,22,0.88,0.29,Road,4,13
SHP091486,SUP002,Tablet,USA,France,385,2020,4,19,0.99,0.92,Air,3,12
SHP091487,SUP001,Microchip,India,Canada,2926,4260,10,22,0.93,0.77,Sea,3,12
SHP091488,SUP010,Monitor,Germany,Australia,3938,6005,11,22,0.75,0.19,Sea,1,13
SHP091489,SUP006,Printer,Germany,USA,4289,9848,16,37,0.79,0.61,Sea,3,20
SHP091490,SUP004,Monitor,India,Germany,2401,6012,14,29,0.72,0.39,Road,3,13
SHP091491,SUP006,Keyboard,China,Singapore,2327,7117,20,29,0.93,0.18,Air,1,6
SHP091492,SUP007,Mouse,USA,Singapore,1416,3300,25,46,0.88,0.22,Rail,6,18
SHP091493,SUP009,Tablet,Germany,Australia,4562,3422,20,35,0.81,0.64,Sea,1,14
SHP091494,SUP001,Mouse,India,France,1603,3027,26,47,0.76,0.77,Sea,2,19
SHP091495,SUP003,Mouse,Taiwan,Australia,3755,6879,6,26,0.99,0.85,Sea,5,18
SHP091496,SUP002,Router,Taiwan,Canada,2433,1089,6,14,0.87,0.13,Road,4,8
SHP091497,SUP005,Headphones,Japan,India,4859,6577,11,21,0.92,0.53,Rail,1,10
SHP091498,SUP010,Mouse,Japan,USA,4073,2923,29,34,0.92,0.32,Air,0,7
SHP091499,SUP008,Keyboard,Germany,France,3285,2388,19,32,0.95,0.76,Rail,4,13
SHP091500,SUP005,Mouse,South Korea,France,456,9581,16,31,0.75,0.86,Road,5,17
SHP091501,SUP008,Router,China,Germany,2067,7510,5,20,0.84,0.51,Air,4,14
SHP091502,SUP003,Keyboard,China,USA,270,706,30,39,0.76,0.09,Rail,0,9
SHP091503,SUP010,Keyboard,China,India,1200,6412,10,23,0.95,0.71,Road,4,15
SHP091504,SUP001,Headphones,China,Singapore,1174,1570,19,36,0.76,0.82,Air,5,19
SHP091505,SUP004,Mouse,Japan,Australia,4198,9339,3,13,0.96,0.5,Sea,0,12
SHP091506,SUP003,Laptop,Japan,Germany,4676,6427,5,11,0.88,0.04,Sea,1,5
SHP091507,SUP008,Microchip,Germany,India,4110,9785,27,39,0.9,0.02,Sea,2,10
SHP091508,SUP008,Router,Vietnam,USA,3063,4422,21,39,0.95,0.51,Sea,3,15
SHP091509,SUP008,Laptop,Taiwan,Canada,2716,8156,3,18,0.93,0.91,Air,7,17
SHP091510,SUP003,Smartphone,Vietnam,France,4135,4241,28,47,0.81,0.29,Road,6,16
SHP091511,SUP008,Mouse,Germany,India,292,4192,30,40,0.96,0.84,Rail,1,10
SHP091512,SUP006,Printer,South Korea,France,3013,3547,12,29,0.75,0.1,Sea,3,14
SHP091513,SUP008,Tablet,Taiwan,Australia,3389,7738,9,26,0.79,0.16,Road,6,14
SHP091514,SUP009,Printer,South Korea,Canada,171,5048,29,42,0.72,0.24,Road,0,11
SHP091515,SUP001,Laptop,India,USA,3297,1493,25,43,0.92,0.69,Road,5,17
SHP091516,SUP001,Smartphone,Vietnam,UK,178,6468,6,17,0.94,0.44,Air,3,11
SHP091517,SUP004,Mouse,Japan,Canada,1778,8640,19,35,0.84,0.57,Air,2,14
SHP091518,SUP001,Printer,Japan,Canada,1918,9067,18,33,0.82,0.04,Air,6,13
SHP091519,SUP009,Laptop,Germany,France,4591,2161,19,36,0.85,0.34,Road,5,14
SHP091520,SUP009,Keyboard,Japan,Canada,3284,4607,20,42,0.71,0.46,Sea,2,19
SHP091521,SUP007,Router,Taiwan,Canada,3327,9279,22,36,0.96,0.39,Air,6,12
SHP091522,SUP002,Printer,India,USA,3251,4704,27,38,0.9,0.84,Air,2,13
SHP091523,SUP004,Mouse,China,UK,2583,5639,27,38,0.92,0.07,Sea,1,8
SHP091524,SUP004,Laptop,Vietnam,Singapore,72,6260,14,31,0.79,0.48,Sea,3,14
SHP091525,SUP010,Laptop,Vietnam,India,732,3849,20,39,0.94,0.36,Sea,7,18
SHP091526,SUP005,Monitor,USA,UK,394,2100,7,26,0.89,0.82,Sea,4,20
SHP091527,SUP005,Router,Vietnam,Germany,469,4806,6,20,0.96,0.06,Road,7,11
SHP091528,SUP008,Laptop,Japan,USA,3887,6669,21,41,0.86,0.87,Sea,1,17
SHP091529,SUP003,Microchip,Taiwan,France,3621,5703,29,49,0.88,0.82,Road,7,21
SHP091530,SUP007,Smartphone,Japan,India,4710,3362,24,35,0.86,0.84,Road,0,13
SHP091531,SUP001,Keyboard,Japan,Australia,880,5940,3,25,0.94,0.8,Rail,6,20
SHP091532,SUP001,SSD,India,UK,3107,9116,19,27,0.82,0.51,Rail,1,10
SHP091533,SUP003,Printer,South Korea,USA,3166,9657,7,19,0.98,0.56,Sea,1,9
SHP091534,SUP001,Laptop,Japan,France,4781,3088,6,19,0.85,0.78,Sea,1,14
SHP091535,SUP001,Tablet,Taiwan,Australia,3678,3524,7,20,0.99,0.02,Road,3,12
SHP091536,SUP003,Headphones,Vietnam,Australia,1841,3079,8,33,0.96,0.96,Sea,5,24
SHP091537,SUP009,Monitor,USA,Singapore,2739,4646,12,31,0.75,0.18,Sea,6,18
SHP091538,SUP005,Tablet,India,France,1508,450,5,16,0.9,0.1,Road,4,11
SHP091539,SUP004,Microchip,Japan,USA,4545,7005,24,46,0.76,0.64,Sea,7,21
SHP091540,SUP007,Router,Vietnam,India,4072,4852,6,13,0.86,0.3,Sea,2,9
SHP091541,SUP002,Microchip,South Korea,Australia,3374,3859,13,26,0.86,0.79,Rail,0,15
SHP091542,SUP006,Keyboard,Taiwan,UK,4736,3242,11,28,0.87,0.6,Road,6,16
SHP091543,SUP010,Mouse,Japan,UK,3305,7610,7,19,0.71,0.69,Air,1,11
SHP091544,SUP001,SSD,Vietnam,Australia,3752,7446,3,20,0.87,0.68,Road,3,16
SHP091545,SUP004,Laptop,Taiwan,Canada,2041,1906,24,37,0.73,0.42,Sea,1,11
SHP091546,SUP006,Mouse,India,Canada,4415,6979,6,23,0.74,0.32,Road,2,14
SHP091547,SUP010,Microchip,Japan,Germany,1426,8091,29,40,0.93,0.35,Air,7,13
SHP091548,SUP004,SSD,Vietnam,Australia,1191,4024,26,40,0.8,0.65,Road,3,14
SHP091549,SUP007,Laptop,Germany,France,4150,3826,21,31,0.87,0.3,Sea,0,9
SHP091550,SUP003,Headphones,Germany,UK,808,1716,22,41,0.81,0.7,Air,7,19
SHP091551,SUP003,SSD,USA,UK,3903,6281,4,26,0.89,0.81,Sea,5,19
SHP091552,SUP010,Tablet,Vietnam,Australia,884,7954,18,33,0.99,0.98,Air,1,12
SHP091553,SUP008,Keyboard,USA,Australia,2150,9976,16,31,0.96,0.99,Air,2,14
SHP091554,SUP002,SSD,USA,Germany,1114,3948,16,31,0.89,0.32,Rail,5,17
SHP091555,SUP001,Mouse,Germany,UK,3296,9895,10,25,0.79,0.7,Road,1,14
SHP091556,SUP005,Smartphone,Vietnam,Australia,2865,8756,12,23,0.97,0.19,Air,3,8
SHP091557,SUP007,Router,India,Australia,339,3367,15,29,0.76,0.26,Sea,5,12
SHP091558,SUP004,Mouse,Germany,Germany,4779,1583,11,26,0.99,0.3,Rail,5,13
SHP091559,SUP008,Microchip,USA,Canada,2149,4681,22,41,0.83,0.44,Sea,6,16
SHP091560,SUP001,Printer,South Korea,Canada,3116,7456,4,20,0.91,0.05,Sea,5,13
SHP091561,SUP005,Router,Taiwan,UK,3328,4210,13,26,0.88,0.57,Road,3,13
SHP091562,SUP002,Router,South Korea,Singapore,1341,4320,23,37,0.77,0.27,Sea,5,11
SHP091563,SUP003,Keyboard,Japan,India,4302,3747,30,44,0.88,0.29,Road,3,11
SHP091564,SUP006,Printer,Japan,France,4593,3808,28,36,0.77,0.81,Air,0,9
SHP091565,SUP002,Microchip,South Korea,Australia,2846,1345,8,24,0.86,0.34,Sea,4,14
SHP091566,SUP008,Monitor,Germany,Canada,322,7835,5,22,0.73,0.37,Air,7,17
SHP091567,SUP004,Router,Taiwan,UK,3723,5090,17,29,0.89,0.74,Road,5,14
SHP091568,SUP010,Smartphone,Vietnam,USA,2298,6496,28,40,0.78,0.17,Rail,0,11
SHP091569,SUP007,Laptop,Vietnam,Germany,233,5443,25,44,0.85,0.23,Road,7,16
SHP091570,SUP005,Laptop,India,Canada,909,7958,28,46,0.74,0.87,Sea,5,18
SHP091571,SUP007,Headphones,India,France,2861,4133,8,31,0.72,0.74,Rail,7,22
SHP091572,SUP007,Keyboard,China,India,3798,3102,20,32,0.99,0.28,Sea,3,11
SHP091573,SUP010,Keyboard,Vietnam,India,1647,1537,14,32,0.78,0.37,Air,6,19
SHP091574,SUP002,Smartphone,Taiwan,India,3331,9139,15,31,0.73,0.92,Road,1,15
SHP091575,SUP006,Router,USA,Singapore,2503,728,4,18,0.95,0.66,Road,3,13
SHP091576,SUP008,Monitor,China,India,1213,8886,6,22,0.84,0.52,Road,2,16
SHP091577,SUP008,Tablet,Japan,India,4771,8378,9,35,0.91,0.91,Air,6,23
SHP091578,SUP009,Router,China,Australia,312,6152,9,28,0.98,0.88,Sea,4,18
SHP091579,SUP005,Smartphone,South Korea,USA,4562,8690,8,23,0.77,0.87,Sea,2,17
SHP091580,SUP010,Smartphone,China,Germany,2243,2142,17,30,0.73,0.37,Sea,1,12
SHP091581,SUP003,Keyboard,USA,Canada,3978,6181,27,46,0.8,0.36,Sea,3,17
